,title,company,rating,search_city,location,salary,age,summary
143,Data Analyst,J&C Associates Ltd,,Manchester,Manchester,£300 - £360 a week,30+ days ago,"Data Analyst - Manchester - SC Clearance Required.Data Analyst - Manchester - SC Clearance Required.Relational databases, data warehousing, Data Marts."
144,Data Analyst / Database Developer,Rise Technical Recruitment Limited,4.1,Manchester,,"£20,000 - £27,000 a year",26 days ago,Building SQL queries to extract data from a single data source.Experience extracting data from SQL.This position would suit a Data Analyst / Database…
145,Digital Marketing Apprentices - Executive,QA Apprenticeships,2.9,Manchester,,£212 a week,Just posted,"Working in synergy with the CRM Data Analyst to gain valuable insights, and subsequently driving relevant actions.Desired qualities, skills and knowledge:"
146,Interim Data Modeller / Data Modelling,Triumph Consultants Ltd,4.0,Manchester,,£430 a day,19 days ago,"Data technologies and approaches, including some or all of the following: relational databases, data warehousing, Data Marts,.What's involved with this role:"
147,Data Analyst / Database Developer,Rise Technical Recruitment Limited,4.1,Manchester,,"£20,000 - £27,000 a year",26 days ago,Building SQL queries to extract data from a single data source.Experience extracting data from SQL.This position would suit a Data Analyst / Database…
148,Senior Data Analyst,The Candidate,4.5,Manchester,Manchester,"£35,000 a year",7 days ago,Main Roles and Responsibilities of Senior Data Analyst:Our client are on the hunt for a Senior Data Analyst who can join their team and use their expertise to…
149,MI Manager/Data Analyst - Apprenticeships,Pertemps Network Group,3.5,Manchester,Manchester,"£25,000 - £35,000 a year",14 days ago,"MIS Data Analyst/ MI Analyst - Apprenticeships.Keywords: Data Analyst, MI Analyst, Maytas, PICS, Apprenticeships, Data and Quality, ILR, Ofsted, Skills Funding…"
150,Finance Data Analyst,Oliver James Associates,2.9,Manchester,Manchester,£250 - £300 a day,6 days ago,"Oliver James Associates are partnered with a high-growth, national technology business who is seeking a data savvy Finance Analyst for a 6-month project."
151,Data Analyst,MJ Quinn,3.0,Manchester,Prescot L34,"£18,000 - £21,000 a year",14 days ago,"As the Data Analyst you will be responsible for creating and regularly publishing a portfolio of operational reports, to support the Field and Control teams, to…"
152,Digital Data Analyst,Digital Gurus,,Manchester,Manchester,"£40,000 a year",30+ days ago,"Digital Data Analyst, Manchester City Centre, £40,000 (+ 15% Bonus + Car allowance).Experience with SQL in extracting data from source systems."
153,GRADUATE DATA ANALYTST | DATA & INSIGHT START-UP CONSULTANCY,Elizabeth Norman International,,Manchester,Manchester,"£25,000 - £32,000 a year",4 days ago,"Clients trust this consultancy with their data and they work with a multitude of complex datasets including primary research data, behavioural data, publicly…"
154,Research Analyst,PCLR Ltd,,Manchester,Salford,"£20,000 - £30,000 a year",13 days ago,"PCLR Ltd* are looking for a Data Analyst to work with an Research and Development Tax Specialist in Salford R&D training provided, they will complete 3…"
155,Data Analyst,The Hut Group,2.5,Manchester,Manchester Airport,,30+ days ago,Development of data pipelines in order to transform data into an informative and useful format.Lookfantastic is Europe’s No1 Online Destination for Premium…
156,Data Analyst,GPRS Recruitment,,Manchester,Manchester,"£35,000 a year",30+ days ago,"Data Analyst - Manchester - £35,000 / 28 days holiday.You will embed data ""best practices"" to ensure all data is fit for purpose."
157,CRM & Data Analyst executive - POP In A Box,The Hut Group,2.5,Manchester,Manchester,,30+ days ago,"Working alongside the wider team, analysing data and making informed decisions on email strategy.Maintaining and identifying opportunities to improve current…"
158,Digital Marketing Apprentices - Executive,QA Apprenticeships,2.9,Manchester,,£212 a week,Just posted,"Working in synergy with the CRM Data Analyst to gain valuable insights, and subsequently driving relevant actions.Desired qualities, skills and knowledge:"
159,Interim Data Modeller / Data Modelling,Triumph Consultants Ltd,4.0,Manchester,,£430 a day,19 days ago,"Data technologies and approaches, including some or all of the following: relational databases, data warehousing, Data Marts,.What's involved with this role:"
160,Data Analyst / Database Developer,Rise Technical Recruitment Limited,4.1,Manchester,,"£20,000 - £27,000 a year",26 days ago,Building SQL queries to extract data from a single data source.Experience extracting data from SQL.This position would suit a Data Analyst / Database…
161,Financial Data Analyst - Interim,SIS,3.6,Manchester,Salford M50,,14 days ago,Data organisation - organise large volumes of data to facilitate accurate management reporting.Data mapping – develop a commercial understanding of all SIS…
162,Statistical Analyst,Carrot Pharma Recruitment,5.0,Manchester,Greater Manchester,"£20,000 - £22,000 a year",30+ days ago,"Your role as the Data Analyst will also include:As the Statistical Analyst, you will be joining a close nit team who are responsible providing support and…"
163,Data Analyst Graduate - Operational Planning (Immediate Star...,The Hut Group,2.5,Manchester,Manchester,,30+ days ago,"Due to rapid growth, THG is looking to recruit a Data Analyst Graduate for the MyProtein Operational Planning team.You will be required to."
164,Statistical Analyst,Aspire Data Recruitment,,Manchester,Manchester,"£30,000 - £40,000 a year",30+ days ago,"1-2 years plus experience in data analysis.Using R, or similar, to create engaging data visualisations;Analysis of large client data sets to discover hidden…"
165,Data Analyst,Jobwise,4.0,Manchester,Wilmslow,"£22,000 - £25,000 a year",30+ days ago,Minimum 2 years’ experience as a Data Analyst.Great communicator – being able to present complex data for a wider audience.Familiar with Powerbase and Excel.
166,Data Analyst,ShortList,,Manchester,Manchester,"£40,000 a year",30+ days ago,"Essential skills for the Data Analyst:The Data Analyst role is commutable from Bolton, Bury, Manchester, Warrington and Wigan."
167,Billing Data Analyst,Robert Walters,3.6,Manchester,Manchester,,13 days ago,Billing Data Analyst - Manchester City Centre.Billing Data Analyst - Manchester City Centre.The successful Billing Data Analyst will have the following…
168,Graduate Data Analyst - Retention Marketing,The Hut Group,2.5,Manchester,Manchester,,30+ days ago,"Extracting the data required for analysis from our internal systems, and visualising the data in a clear & meaningful manner.Eligible for Company Bonus Scheme."
169,Data Analyst/Information Analyst,OCC Computing,,Manchester,Winsford,,30+ days ago,Working with 'raw' data including loading and data cleaning is also required.My client a market leader is currently recruiting a Data Analyst/Information…
170,Business Intelligence Analyst,EAT Jobs,,Manchester,Manchester,,1 day ago,"You will embed data ""best practices"" to ensure all data is fit for purpose.The Role: Business Intelligence Analyst."
171,Interim Data Modeller / Data Modelling,Triumph Consultants Ltd,4.0,Manchester,,£430 a day,19 days ago,"Data technologies and approaches, including some or all of the following: relational databases, data warehousing, Data Marts,.What's involved with this role:"
172,Digital Marketing Apprentices - Executive,QA Apprenticeships,2.9,Manchester,,£212 a week,Just posted,"Working in synergy with the CRM Data Analyst to gain valuable insights, and subsequently driving relevant actions.Desired qualities, skills and knowledge:"
173,Data Analyst / Database Developer,Rise Technical Recruitment Limited,4.1,Manchester,,"£20,000 - £27,000 a year",26 days ago,Building SQL queries to extract data from a single data source.Experience extracting data from SQL.This position would suit a Data Analyst / Database…
174,Marketing Data Analyst,Square Peg Associates Ltd,,Manchester,Bolton,"£40,000 a year",13 days ago,Key duties of a Marketing Data Analyst:The Marketing Data Analyst will gather customer information and examine trends to further support the business plan and…
175,Commercial Finance Analyst,Booking.com,3.8,Manchester,Manchester,,30+ days ago,Core activities: The analyst would focus on….Strong SQL and excel skills for querying and exploring data sets.Strong verbal and written communication skills.
176,Data Analyst (Service Desk & Decision Tree),GCS Recruitment Specialists Ltd,5.0,Manchester,Macclesfield,£300 - £350 a day,12 days ago,A client of ours in the Pharmaceutical Space is looking for a Data / Decision Tree Analyst for their Service Desk Support function which is managed with in End…
177,Data Modeller,Whitehall Resources Ltd,4.8,Manchester,Manchester,,21 days ago,"Data technologies and approaches, including some or all of the following: relational databases, data warehousing, Data Marts,."
178,Data Analyst,Opus Recruitment Solutions,4.6,Manchester,Rochdale,£120 a day,Today,Experience working as a Data Analyst is a must.Junior Data Analyst – 6 Month Contract – Rochdale – £120 per day MAX.
